nohup: ignoring input
Using GPU (CUDA)
Step 73900: loss = 1.5395, lr = 0.0000, speed = 91687 tok/s
Step 74000: loss = 1.5546, lr = 0.0000, speed = 91696 tok/s
Step 74000: validation loss = 1.4499
Step 74100: loss = 1.4646, lr = 0.0000, speed = 91615 tok/s
Step 74200: loss = 1.6444, lr = 0.0000, speed = 91624 tok/s
Step 74300: loss = 1.5192, lr = 0.0000, speed = 91632 tok/s
Step 74400: loss = 1.4448, lr = 0.0000, speed = 91640 tok/s
Step 74500: loss = 1.5075, lr = 0.0000, speed = 91648 tok/s
Step 74600: loss = 1.4615, lr = 0.0000, speed = 91657 tok/s
Step 74700: loss = 1.5371, lr = 0.0000, speed = 91665 tok/s
Step 74800: loss = 1.5427, lr = 0.0000, speed = 91673 tok/s
Step 74900: loss = 1.5283, lr = 0.0000, speed = 91681 tok/s
Step 75000: loss = 1.4262, lr = 0.0000, speed = 91689 tok/s
Step 75000: validation loss = 1.4510
Step 75100: loss = 1.4999, lr = 0.0000, speed = 91609 tok/s
Step 75200: loss = 1.5324, lr = 0.0000, speed = 91617 tok/s
Step 75300: loss = 1.5373, lr = 0.0000, speed = 91626 tok/s
Step 75400: loss = 1.4677, lr = 0.0000, speed = 91634 tok/s
Step 75500: loss = 1.5796, lr = 0.0000, speed = 91642 tok/s
Step 75600: loss = 1.4334, lr = 0.0000, speed = 91650 tok/s
Step 75700: loss = 1.3980, lr = 0.0000, speed = 91658 tok/s
Step 75800: loss = 1.5792, lr = 0.0000, speed = 91666 tok/s
Step 75900: loss = 1.4261, lr = 0.0000, speed = 91675 tok/s
Step 76000: loss = 1.5762, lr = 0.0000, speed = 91683 tok/s
Step 76000: validation loss = 1.4399
Step 76100: loss = 1.4950, lr = 0.0000, speed = 91604 tok/s
Step 76200: loss = 1.5292, lr = 0.0000, speed = 91612 tok/s
Step 76300: loss = 1.5371, lr = 0.0000, speed = 91620 tok/s
Step 76400: loss = 1.4611, lr = 0.0000, speed = 91628 tok/s
Step 76500: loss = 1.4504, lr = 0.0000, speed = 91635 tok/s
Step 76600: loss = 1.4650, lr = 0.0000, speed = 91643 tok/s
Step 76700: loss = 1.5219, lr = 0.0000, speed = 91651 tok/s
Step 76800: loss = 1.5474, lr = 0.0000, speed = 91659 tok/s
Step 76900: loss = 1.6262, lr = 0.0000, speed = 91667 tok/s
Step 77000: loss = 1.4978, lr = 0.0000, speed = 91674 tok/s
Step 77000: validation loss = 1.4374
Step 77100: loss = 1.5435, lr = 0.0000, speed = 91598 tok/s
Step 77200: loss = 1.4889, lr = 0.0000, speed = 91606 tok/s
Step 77300: loss = 1.6079, lr = 0.0000, speed = 91615 tok/s
Step 77400: loss = 1.5052, lr = 0.0000, speed = 91622 tok/s
Step 77500: loss = 1.6311, lr = 0.0000, speed = 91630 tok/s
Step 77600: loss = 1.5955, lr = 0.0000, speed = 91638 tok/s
Step 77700: loss = 1.4314, lr = 0.0000, speed = 91646 tok/s
Step 77800: loss = 1.4673, lr = 0.0000, speed = 91653 tok/s
Step 77900: loss = 1.4782, lr = 0.0000, speed = 91661 tok/s
Step 78000: loss = 1.5710, lr = 0.0000, speed = 91669 tok/s
Step 78000: validation loss = 1.4392
Step 78100: loss = 1.5572, lr = 0.0000, speed = 91592 tok/s
Step 78200: loss = 1.5320, lr = 0.0000, speed = 91600 tok/s
Step 78300: loss = 1.5248, lr = 0.0000, speed = 91608 tok/s
Step 78400: loss = 1.4408, lr = 0.0000, speed = 91615 tok/s
Step 78500: loss = 1.4613, lr = 0.0000, speed = 91623 tok/s
Step 78600: loss = 1.4431, lr = 0.0000, speed = 91631 tok/s
Step 78700: loss = 1.5504, lr = 0.0000, speed = 91639 tok/s
Step 78800: loss = 1.4918, lr = 0.0000, speed = 91647 tok/s
Step 78900: loss = 1.4956, lr = 0.0000, speed = 91654 tok/s
Step 79000: loss = 1.5217, lr = 0.0000, speed = 91662 tok/s
Step 79000: validation loss = 1.4381
Step 79100: loss = 1.5449, lr = 0.0000, speed = 91588 tok/s
Step 79200: loss = 1.5450, lr = 0.0000, speed = 91596 tok/s
Step 79300: loss = 1.4812, lr = 0.0000, speed = 91604 tok/s
Step 79400: loss = 1.4865, lr = 0.0000, speed = 91612 tok/s
Step 79500: loss = 1.5112, lr = 0.0000, speed = 91620 tok/s
Step 79600: loss = 1.4953, lr = 0.0000, speed = 91628 tok/s
Step 79700: loss = 1.4634, lr = 0.0000, speed = 91636 tok/s
Step 79800: loss = 1.4598, lr = 0.0000, speed = 91644 tok/s
Step 79900: loss = 1.5193, lr = 0.0000, speed = 91652 tok/s
Step 80000: loss = 1.5129, lr = 0.0000, speed = 91660 tok/s
Step 80000: validation loss = 1.4374
Step 80100: loss = 1.4807, lr = 0.0000, speed = 91586 tok/s
Step 80200: loss = 1.5513, lr = 0.0000, speed = 91594 tok/s
Step 80300: loss = 1.5871, lr = 0.0000, speed = 91602 tok/s
Step 80400: loss = 1.5170, lr = 0.0000, speed = 91610 tok/s
Step 80500: loss = 1.4342, lr = 0.0000, speed = 91618 tok/s
Step 80600: loss = 1.4584, lr = 0.0000, speed = 91626 tok/s
Step 80700: loss = 1.5964, lr = 0.0000, speed = 91634 tok/s
Step 80800: loss = 1.4198, lr = 0.0000, speed = 91642 tok/s
Step 80900: loss = 1.4950, lr = 0.0000, speed = 91649 tok/s
Step 81000: loss = 1.4167, lr = 0.0000, speed = 91657 tok/s
Step 81000: validation loss = 1.4367
Step 81100: loss = 1.5462, lr = 0.0000, speed = 91585 tok/s
Step 81200: loss = 1.4992, lr = 0.0000, speed = 91593 tok/s
Step 81300: loss = 1.4946, lr = 0.0000, speed = 91601 tok/s
Step 81400: loss = 1.5007, lr = 0.0000, speed = 91609 tok/s
Step 81500: loss = 1.4575, lr = 0.0000, speed = 91617 tok/s
Step 81600: loss = 1.4650, lr = 0.0000, speed = 91625 tok/s
Step 81700: loss = 1.4087, lr = 0.0000, speed = 91632 tok/s
Step 81800: loss = 1.5239, lr = 0.0000, speed = 91640 tok/s
Step 81900: loss = 1.5277, lr = 0.0000, speed = 91648 tok/s
Step 82000: loss = 1.4605, lr = 0.0000, speed = 91655 tok/s
Step 82000: validation loss = 1.4358
Step 82100: loss = 1.5589, lr = 0.0000, speed = 91583 tok/s
Step 82200: loss = 1.5223, lr = 0.0000, speed = 91591 tok/s
Step 82300: loss = 1.5366, lr = 0.0000, speed = 91599 tok/s
Step 82400: loss = 1.4692, lr = 0.0000, speed = 91607 tok/s
Step 82500: loss = 1.3900, lr = 0.0000, speed = 91614 tok/s
Step 82600: loss = 1.5015, lr = 0.0000, speed = 91622 tok/s
Step 82700: loss = 1.5445, lr = 0.0000, speed = 91629 tok/s
Step 82800: loss = 1.4981, lr = 0.0000, speed = 91636 tok/s
Step 82900: loss = 1.5698, lr = 0.0000, speed = 91644 tok/s
Step 83000: loss = 1.3866, lr = 0.0000, speed = 91651 tok/s
Step 83000: validation loss = 1.4356
Step 83100: loss = 1.5118, lr = 0.0000, speed = 91579 tok/s
Step 83200: loss = 1.4441, lr = 0.0000, speed = 91586 tok/s
Step 83300: loss = 1.4566, lr = 0.0000, speed = 91594 tok/s
Step 83400: loss = 1.5301, lr = 0.0000, speed = 91601 tok/s
Step 83500: loss = 1.4450, lr = 0.0000, speed = 91608 tok/s
Step 83600: loss = 1.4762, lr = 0.0000, speed = 91616 tok/s
Step 83700: loss = 1.5034, lr = 0.0000, speed = 91623 tok/s
Step 83800: loss = 1.5169, lr = 0.0000, speed = 91630 tok/s
Step 83900: loss = 1.5317, lr = 0.0000, speed = 91638 tok/s
Step 84000: loss = 1.4800, lr = 0.0000, speed = 91645 tok/s
Step 84000: validation loss = 1.4328
Step 84100: loss = 1.4727, lr = 0.0000, speed = 91576 tok/s
Step 84200: loss = 1.4735, lr = 0.0000, speed = 91584 tok/s
Step 84300: loss = 1.4280, lr = 0.0000, speed = 91591 tok/s
Step 84400: loss = 1.4817, lr = 0.0000, speed = 91599 tok/s
Step 84500: loss = 1.4506, lr = 0.0000, speed = 91607 tok/s
Step 84600: loss = 1.4637, lr = 0.0000, speed = 91615 tok/s
Step 84700: loss = 1.4836, lr = 0.0000, speed = 91623 tok/s
Step 84800: loss = 1.5174, lr = 0.0000, speed = 91630 tok/s
Step 84900: loss = 1.4322, lr = 0.0000, speed = 91638 tok/s
Step 85000: loss = 1.5014, lr = 0.0000, speed = 91646 tok/s
Step 85000: validation loss = 1.4302
Step 85100: loss = 1.5747, lr = 0.0000, speed = 91578 tok/s
Step 85200: loss = 1.5020, lr = 0.0000, speed = 91585 tok/s
Step 85300: loss = 1.5602, lr = 0.0000, speed = 91593 tok/s
Step 85400: loss = 1.4981, lr = 0.0000, speed = 91601 tok/s
Step 85500: loss = 1.5361, lr = 0.0000, speed = 91608 tok/s
Step 85600: loss = 1.5532, lr = 0.0000, speed = 91616 tok/s
Step 85700: loss = 1.5434, lr = 0.0000, speed = 91623 tok/s
Step 85800: loss = 1.4985, lr = 0.0000, speed = 91631 tok/s
Step 85900: loss = 1.5813, lr = 0.0000, speed = 91638 tok/s
Step 86000: loss = 1.4448, lr = 0.0000, speed = 91646 tok/s
Step 86000: validation loss = 1.4266
Step 86100: loss = 1.3813, lr = 0.0000, speed = 91578 tok/s
Step 86200: loss = 1.4551, lr = 0.0000, speed = 91586 tok/s
Step 86300: loss = 1.4553, lr = 0.0000, speed = 91594 tok/s
Step 86400: loss = 1.5523, lr = 0.0000, speed = 91602 tok/s
Step 86500: loss = 1.5583, lr = 0.0000, speed = 91610 tok/s
Step 86600: loss = 1.5730, lr = 0.0000, speed = 91618 tok/s
Step 86700: loss = 1.4837, lr = 0.0000, speed = 91625 tok/s
Step 86800: loss = 1.4546, lr = 0.0000, speed = 91633 tok/s
Step 86900: loss = 1.4217, lr = 0.0000, speed = 91641 tok/s
Step 87000: loss = 1.4328, lr = 0.0000, speed = 91649 tok/s
Step 87000: validation loss = 1.4267
Step 87100: loss = 1.5034, lr = 0.0000, speed = 91582 tok/s
Step 87200: loss = 1.4449, lr = 0.0000, speed = 91590 tok/s
Step 87300: loss = 1.4763, lr = 0.0000, speed = 91597 tok/s
Step 87400: loss = 1.5001, lr = 0.0000, speed = 91605 tok/s
Step 87500: loss = 1.5160, lr = 0.0000, speed = 91612 tok/s
Step 87600: loss = 1.4129, lr = 0.0000, speed = 91620 tok/s
Step 87700: loss = 1.5320, lr = 0.0000, speed = 91628 tok/s
Step 87800: loss = 1.4336, lr = 0.0000, speed = 91635 tok/s
Step 87900: loss = 1.5017, lr = 0.0000, speed = 91643 tok/s
Step 88000: loss = 1.5452, lr = 0.0000, speed = 91651 tok/s
Step 88000: validation loss = 1.4233
Step 88100: loss = 1.5241, lr = 0.0000, speed = 91585 tok/s
Step 88200: loss = 1.5411, lr = 0.0000, speed = 91593 tok/s
Step 88300: loss = 1.5188, lr = 0.0000, speed = 91600 tok/s
Step 88400: loss = 1.5401, lr = 0.0000, speed = 91608 tok/s
Step 88500: loss = 1.4168, lr = 0.0000, speed = 91616 tok/s
Step 88600: loss = 1.4756, lr = 0.0000, speed = 91623 tok/s
Step 88700: loss = 1.6635, lr = 0.0000, speed = 91630 tok/s
Step 88800: loss = 1.5104, lr = 0.0000, speed = 91638 tok/s
Step 88900: loss = 1.4918, lr = 0.0000, speed = 91645 tok/s
Step 89000: loss = 1.5934, lr = 0.0000, speed = 91653 tok/s
Step 89000: validation loss = 1.4311
Step 89100: loss = 1.5824, lr = 0.0000, speed = 91588 tok/s
Step 89200: loss = 1.5018, lr = 0.0000, speed = 91595 tok/s
Step 89300: loss = 1.4920, lr = 0.0000, speed = 91603 tok/s
Step 89400: loss = 1.4909, lr = 0.0000, speed = 91610 tok/s
Step 89500: loss = 1.5988, lr = 0.0000, speed = 91618 tok/s
Step 89600: loss = 1.4592, lr = 0.0000, speed = 91625 tok/s
Step 89700: loss = 1.4231, lr = 0.0000, speed = 91633 tok/s
Step 89800: loss = 1.5172, lr = 0.0000, speed = 91640 tok/s
Step 89900: loss = 1.5317, lr = 0.0000, speed = 91647 tok/s
Step 90000: loss = 1.5662, lr = 0.0000, speed = 91655 tok/s
Step 90000: validation loss = 1.4202
Step 90100: loss = 1.5867, lr = 0.0000, speed = 91589 tok/s
Step 90200: loss = 1.5049, lr = 0.0000, speed = 91597 tok/s
Step 90300: loss = 1.4990, lr = 0.0000, speed = 91604 tok/s
Step 90400: loss = 1.4890, lr = 0.0000, speed = 91612 tok/s
Step 90500: loss = 1.5169, lr = 0.0000, speed = 91619 tok/s
Step 90600: loss = 1.4671, lr = 0.0000, speed = 91626 tok/s
Step 90700: loss = 1.5222, lr = 0.0000, speed = 91634 tok/s
Step 90800: loss = 1.4685, lr = 0.0000, speed = 91641 tok/s
Step 90900: loss = 1.4180, lr = 0.0000, speed = 91648 tok/s
Step 91000: loss = 1.5929, lr = 0.0000, speed = 91655 tok/s
Step 91000: validation loss = 1.4229
Step 91100: loss = 1.4452, lr = 0.0000, speed = 91591 tok/s
Step 91200: loss = 1.4281, lr = 0.0000, speed = 91598 tok/s
Step 91300: loss = 1.4684, lr = 0.0000, speed = 91606 tok/s
Step 91400: loss = 1.4889, lr = 0.0000, speed = 91613 tok/s
Step 91500: loss = 1.5206, lr = 0.0000, speed = 91620 tok/s
Step 91600: loss = 1.4989, lr = 0.0000, speed = 91627 tok/s
Step 91700: loss = 1.5481, lr = 0.0000, speed = 91635 tok/s
Step 91800: loss = 1.4489, lr = 0.0000, speed = 91642 tok/s
Step 91900: loss = 1.5170, lr = 0.0000, speed = 91649 tok/s
Step 92000: loss = 1.6139, lr = 0.0000, speed = 91656 tok/s
Step 92000: validation loss = 1.4219
Step 92100: loss = 1.3767, lr = 0.0000, speed = 91593 tok/s
Step 92200: loss = 1.4667, lr = 0.0000, speed = 91600 tok/s
Step 92300: loss = 1.5250, lr = 0.0000, speed = 91607 tok/s
Step 92400: loss = 1.5443, lr = 0.0000, speed = 91614 tok/s
Step 92500: loss = 1.5703, lr = 0.0000, speed = 91621 tok/s
Step 92600: loss = 1.5875, lr = 0.0000, speed = 91628 tok/s
Step 92700: loss = 1.4643, lr = 0.0000, speed = 91635 tok/s
Step 92800: loss = 1.4906, lr = 0.0000, speed = 91643 tok/s
Step 92900: loss = 1.4529, lr = 0.0000, speed = 91650 tok/s
Step 93000: loss = 1.4117, lr = 0.0000, speed = 91657 tok/s
Step 93000: validation loss = 1.4313
Step 93100: loss = 1.4927, lr = 0.0000, speed = 91594 tok/s
Step 93200: loss = 1.4826, lr = 0.0000, speed = 91601 tok/s
Step 93300: loss = 1.4740, lr = 0.0000, speed = 91608 tok/s
Step 93400: loss = 1.4642, lr = 0.0000, speed = 91615 tok/s
Step 93500: loss = 1.6150, lr = 0.0000, speed = 91623 tok/s
Step 93600: loss = 1.4249, lr = 0.0000, speed = 91630 tok/s
Step 93700: loss = 1.5123, lr = 0.0000, speed = 91638 tok/s
Step 93800: loss = 1.4180, lr = 0.0000, speed = 91645 tok/s
Step 93900: loss = 1.4658, lr = 0.0000, speed = 91652 tok/s
Step 94000: loss = 1.4973, lr = 0.0000, speed = 91660 tok/s
Step 94000: validation loss = 1.4274
Step 94100: loss = 1.4703, lr = 0.0000, speed = 91598 tok/s
Step 94200: loss = 1.5431, lr = 0.0000, speed = 91605 tok/s
Step 94300: loss = 1.4811, lr = 0.0000, speed = 91613 tok/s
Step 94400: loss = 1.5806, lr = 0.0000, speed = 91620 tok/s
Step 94500: loss = 1.4346, lr = 0.0000, speed = 91627 tok/s
Step 94600: loss = 1.5350, lr = 0.0000, speed = 91635 tok/s
Step 94700: loss = 1.3624, lr = 0.0000, speed = 91642 tok/s
Step 94800: loss = 1.4915, lr = 0.0000, speed = 91650 tok/s
Step 94900: loss = 1.4540, lr = 0.0000, speed = 91657 tok/s
Step 95000: loss = 1.5278, lr = 0.0000, speed = 91664 tok/s
Step 95000: validation loss = 1.4136
Step 95100: loss = 1.5281, lr = 0.0000, speed = 91602 tok/s
Step 95200: loss = 1.4952, lr = 0.0000, speed = 91609 tok/s
Step 95300: loss = 1.4353, lr = 0.0000, speed = 91615 tok/s
Step 95400: loss = 1.4314, lr = 0.0000, speed = 91622 tok/s
Step 95500: loss = 1.5409, lr = 0.0000, speed = 91629 tok/s
Step 95600: loss = 1.4792, lr = 0.0000, speed = 91636 tok/s
Step 95700: loss = 1.4341, lr = 0.0000, speed = 91643 tok/s
Step 95800: loss = 1.6213, lr = 0.0000, speed = 91650 tok/s
Step 95900: loss = 1.5054, lr = 0.0000, speed = 91657 tok/s
Step 96000: loss = 1.4732, lr = 0.0000, speed = 91663 tok/s
Step 96000: validation loss = 1.4240
Step 96100: loss = 1.3675, lr = 0.0000, speed = 91603 tok/s
Step 96200: loss = 1.4817, lr = 0.0000, speed = 91610 tok/s
Step 96300: loss = 1.5267, lr = 0.0000, speed = 91617 tok/s
Step 96400: loss = 1.3625, lr = 0.0000, speed = 91624 tok/s
Step 96500: loss = 1.4029, lr = 0.0000, speed = 91631 tok/s
Step 96600: loss = 1.4167, lr = 0.0000, speed = 91637 tok/s
Step 96700: loss = 1.5238, lr = 0.0000, speed = 91644 tok/s
Step 96800: loss = 1.5008, lr = 0.0000, speed = 91651 tok/s
Step 96900: loss = 1.4758, lr = 0.0000, speed = 91658 tok/s
Step 97000: loss = 1.4943, lr = 0.0000, speed = 91664 tok/s
Step 97000: validation loss = 1.4201
Step 97100: loss = 1.5193, lr = 0.0000, speed = 91605 tok/s
Step 97200: loss = 1.4218, lr = 0.0000, speed = 91612 tok/s
Step 97300: loss = 1.4204, lr = 0.0000, speed = 91619 tok/s
Step 97400: loss = 1.4820, lr = 0.0000, speed = 91626 tok/s
Step 97500: loss = 1.4192, lr = 0.0000, speed = 91632 tok/s
Step 97600: loss = 1.5463, lr = 0.0000, speed = 91639 tok/s
Step 97700: loss = 1.5540, lr = 0.0000, speed = 91646 tok/s
Step 97800: loss = 1.4849, lr = 0.0000, speed = 91653 tok/s
Step 97900: loss = 1.4538, lr = 0.0000, speed = 91660 tok/s
Step 98000: loss = 1.5018, lr = 0.0000, speed = 91666 tok/s
Step 98000: validation loss = 1.4144
Step 98100: loss = 1.5418, lr = 0.0000, speed = 91607 tok/s
Step 98200: loss = 1.4764, lr = 0.0000, speed = 91614 tok/s
Step 98300: loss = 1.5058, lr = 0.0000, speed = 91621 tok/s
Step 98400: loss = 1.4436, lr = 0.0000, speed = 91627 tok/s
Step 98500: loss = 1.4612, lr = 0.0000, speed = 91634 tok/s
Step 98600: loss = 1.5584, lr = 0.0000, speed = 91641 tok/s
Step 98700: loss = 1.5280, lr = 0.0000, speed = 91647 tok/s
Step 98800: loss = 1.5197, lr = 0.0000, speed = 91654 tok/s
Step 98900: loss = 1.5458, lr = 0.0000, speed = 91661 tok/s
Step 99000: loss = 1.5367, lr = 0.0000, speed = 91667 tok/s
Step 99000: validation loss = 1.4136
Step 99100: loss = 1.5423, lr = 0.0000, speed = 91608 tok/s
Step 99200: loss = 1.5405, lr = 0.0000, speed = 91615 tok/s
Step 99300: loss = 1.5149, lr = 0.0000, speed = 91621 tok/s
Step 99400: loss = 1.5682, lr = 0.0000, speed = 91628 tok/s
Step 99500: loss = 1.4926, lr = 0.0000, speed = 91635 tok/s
Step 99600: loss = 1.3710, lr = 0.0000, speed = 91641 tok/s
Step 99700: loss = 1.5302, lr = 0.0000, speed = 91648 tok/s
Step 99800: loss = 1.5962, lr = 0.0000, speed = 91655 tok/s
Step 99900: loss = 1.4487, lr = 0.0000, speed = 91661 tok/s
Training complete. Model saved to checkpoints/TinyStoriesV2-GPT4-model.pt

A small dog found a shiny ball. The dog wanted to play with the ball. The dog ran to the ball and gave it a big push. The ball rolled and rolled. The dog was happy.
The dog saw a big tree. The dog wanted to play with the ball. The dog pushed the ball with his nose. The ball rolled and rolled. The dog chased the ball. The dog was very happy.
But then, the ball rolled into a hole. The dog tried to get the ball out, but it was too deep. The dog could not get the ball out. The dog was sad too. The end.
